,depth,observer,instrument,comments,geometry,state,date,Location,site
253,27,"A.G., M.D.",,,POINT (-107.66502468346184 37.814346728540606),CO,2021-01-20,Senator Beck,
254,29,"A.G., M.D.",,,POINT (-107.66502768346437 37.81434072856696),CO,2021-01-20,Senator Beck,
255,24,"A.G., M.D.",,,POINT (-107.66503368346926 37.81432472861925),CO,2021-01-20,Senator Beck,
256,29,"A.G., M.D.",,,POINT (-107.66505468348751 37.81429672880534),CO,2021-01-20,Senator Beck,
257,32,"A.G., M.D.",,,POINT (-107.66508368351307 37.814267729063424),CO,2021-01-20,Senator Beck,
258,29,"A.G., M.D.",,,POINT (-107.66509668352413 37.81424372917789),CO,2021-01-20,Senator Beck,
259,28,"A.G., M.D.",,,POINT (-107.66511668354167 37.81422172935566),CO,2021-01-20,Senator Beck,
260,32,"A.G., M.D.",,SP,POINT (-107.66512468354796 37.81419372942461),CO,2021-01-20,Senator Beck,
261,114,"A.G., M.D.",,SP,POINT (-107.71701873619992 37.90067421166984),CO,2021-01-27,Senator Beck,
262,127,"A.G., M.D.",,,POINT (-107.71702173620385 37.90069821170018),CO,2021-01-27,Senator Beck,
263,154,"A.G., M.D.",,,POINT (-107.71701073619367 37.90071221160068),CO,2021-01-27,Senator Beck,
264,148,"A.G., M.D.",,,POINT (-107.71701473619848 37.90073421164),CO,2021-01-27,Senator Beck,
265,144,"A.G., M.D.",,,POINT (-107.71700873619369 37.90076021158785),CO,2021-01-27,Senator Beck,
266,144,"A.G., M.D.",,,POINT (-107.71701173619768 37.90078621161844),CO,2021-01-27,Senator Beck,
267,146,"A.G., M.D.",,,POINT (-107.71700473619165 37.90080621155638),CO,2021-01-27,Senator Beck,
268,142,"A.G., M.D.",,,POINT (-107.71701173619954 37.90083121162364),CO,2021-01-27,Senator Beck,
269,141,"A.G., M.D.",,,POINT (-107.71700073618963 37.90085221152494),CO,2021-01-27,Senator Beck,
270,145,"A.G., M.D.",,,POINT (-107.71701273620278 37.90088621163919),CO,2021-01-27,Senator Beck,
271,144,"A.G., M.D.",,,POINT (-107.71700773619908 37.900915211596576),CO,2021-01-27,Senator Beck,
272,146,"A.G., M.D.",,,POINT (-107.71701173620401 37.900940211636225),CO,2021-01-27,Senator Beck,
273,143,"A.G., M.D.",,,POINT (-107.71700273619652 37.9009722115572),CO,2021-01-27,Senator Beck,
274,144,"A.G., M.D.",,,POINT (-107.71701173620706 37.90101421164477),CO,2021-01-27,Senator Beck,
275,143,"A.G., M.D.",,,POINT (-107.71699373619032 37.90103521148174),CO,2021-01-27,Senator Beck,
276,135,"A.G., M.D.",,,POINT (-107.71699673619445 37.901064211512676),CO,2021-01-27,Senator Beck,
277,135,"A.G., M.D.",,,POINT (-107.7169997361987 37.90109621154395),CO,2021-01-27,Senator Beck,
278,137,"A.G., M.D.",,,POINT (-107.7169987361985 37.90111521153696),CO,2021-01-27,Senator Beck,
279,131,"A.G., M.D.",,,POINT (-107.71698573618713 37.90114821142124),CO,2021-01-27,Senator Beck,
280,138,"A.G., M.D.",,,POINT (-107.71700373620607 37.90118021159043),CO,2021-01-27,Senator Beck,
281,127,"A.G., M.D.",,,POINT (-107.71700773621157 37.901219211631705),CO,2021-01-27,Senator Beck,
282,132,"A.G., M.D.",,,POINT (-107.7170127362172 37.901237211679764),CO,2021-01-27,Senator Beck,
283,145,"A.G., M.D.",,,POINT (-107.71700173620748 37.90126221158151),CO,2021-01-27,Senator Beck,
284,132,"A.G., M.D.",,,POINT (-107.71699473620158 37.90128521151981),CO,2021-01-27,Senator Beck,
285,132,"A.G., M.D.",,,POINT (-107.71699773620576 37.901315211550894),CO,2021-01-27,Senator Beck,
286,134,"A.G., M.D.",,NP,POINT (-107.7169997362093 37.90135421157378),CO,2021-01-27,Senator Beck,
287,127,"A.G., M.D.",,EP,POINT (-107.71658773578984 37.90094820773979),CO,2021-01-27,Senator Beck,
288,136,"A.G., M.D.",,,POINT (-107.71662473582592 37.900946208079645),CO,2021-01-27,Senator Beck,
289,140,"A.G., M.D.",,,POINT (-107.71667973587981 37.90094920858551),CO,2021-01-27,Senator Beck,
290,142,"A.G., M.D.",,,POINT (-107.7167077359075 37.9009572088438),CO,2021-01-27,Senator Beck,
291,144,"A.G., M.D.",,,POINT (-107.71673473593394 37.90095820909209),CO,2021-01-27,Senator Beck,
292,146,"A.G., M.D.",,,POINT (-107.71676973596811 37.90095720941369),CO,2021-01-27,Senator Beck,
293,141,"A.G., M.D.",,,POINT (-107.7168107360079 37.90095020978973),CO,2021-01-27,Senator Beck,
294,139,"A.G., M.D.",,,POINT (-107.71685473605105 37.900953210194544),CO,2021-01-27,Senator Beck,
295,140,"A.G., M.D.",,,POINT (-107.71689773609305 37.900952210589686),CO,2021-01-27,Senator Beck,
296,138,"A.G., M.D.",,,POINT (-107.71693073612539 37.900954210893254),CO,2021-01-27,Senator Beck,
297,148,"A.G., M.D.",,,POINT (-107.71696273615684 37.90095821118789),CO,2021-01-27,Senator Beck,
298,136,"A.G., M.D.",,,POINT (-107.71699773619103 37.9009572115095),CO,2021-01-27,Senator Beck,
299,137,"A.G., M.D.",,,POINT (-107.71702773622053 37.900961211785734),CO,2021-01-27,Senator Beck,
300,143,"A.G., M.D.",,,POINT (-107.7170577362499 37.900962212061636),CO,2021-01-27,Senator Beck,
301,142,"A.G., M.D.",,,POINT (-107.71709073628246 37.900969212365816),CO,2021-01-27,Senator Beck,
302,141,"A.G., M.D.",,,POINT (-107.71712273631404 37.90097621266079),CO,2021-01-27,Senator Beck,
303,136,"A.G., M.D.",,,POINT (-107.71715273634354 37.900980212937036),CO,2021-01-27,Senator Beck,
304,139,"A.G., M.D.",,,POINT (-107.71719073638099 37.900987213287195),CO,2021-01-27,Senator Beck,
305,135,"A.G., M.D.",,,POINT (-107.71721473640459 37.90099021350817),CO,2021-01-27,Senator Beck,
306,138,"A.G., M.D.",,,POINT (-107.71724673643638 37.90100221380376),CO,2021-01-27,Senator Beck,
307,145,"A.G., M.D.",,,POINT (-107.71728473647376 37.901007214153694),CO,2021-01-27,Senator Beck,
308,137,"A.G., M.D.",,,POINT (-107.71732173650986 37.901005214493615),CO,2021-01-27,Senator Beck,
309,135,"A.G., M.D.",,,POINT (-107.71735473654181 37.900997214796085),CO,2021-01-27,Senator Beck,
310,136,"A.G., M.D.",,,POINT (-107.7173977365842 37.901005215192335),CO,2021-01-27,Senator Beck,
311,136,"A.G., M.D.",,,POINT (-107.71743173661763 37.9010092155054),CO,2021-01-27,Senator Beck,
312,139,"A.G., M.D.",,,POINT (-107.71746073664579 37.901004215771444),CO,2021-01-27,Senator Beck,
313,134,"A.G., M.D.",,WP,POINT (-107.71748973667425 37.90100621603832),CO,2021-01-27,Senator Beck,
314,149,"A.G., M.D.",,SP,POINT (-107.72008673922755 37.901226239952386),CO,2021-01-27,Senator Beck,
315,152,"A.G., M.D.",,,POINT (-107.72007173921392 37.90125223981735),CO,2021-01-27,Senator Beck,
316,156,"A.G., M.D.",,,POINT (-107.72007073921444 37.90128823981233),CO,2021-01-27,Senator Beck,
317,129,"A.G., M.D.",,,POINT (-107.72005773920274 37.90131423969571),CO,2021-01-27,Senator Beck,
318,140,"A.G., M.D.",,,POINT (-107.72004673919302 37.901340239597474),CO,2021-01-27,Senator Beck,
319,64,"A.G., M.D.",,,POINT (-107.72002273917039 37.901362239379175),CO,2021-01-27,Senator Beck,
320,129,"A.G., M.D.",,,POINT (-107.72001973916885 37.9013962393555),CO,2021-01-27,Senator Beck,
321,46,"A.G., M.D.",,,POINT (-107.72001573916555 37.90141123932041),CO,2021-01-27,Senator Beck,
322,117,"A.G., M.D.",,,POINT (-107.72000773915863 37.901434239249454),CO,2021-01-27,Senator Beck,
323,107,"A.G., M.D.",,,POINT (-107.72000673915893 37.90146523924385),CO,2021-01-27,Senator Beck,
324,125,"A.G., M.D.",,,POINT (-107.7200037391577 37.90150623922099),CO,2021-01-27,Senator Beck,
325,109,"A.G., M.D.",,,POINT (-107.71999873915371 37.90152823917752),CO,2021-01-27,Senator Beck,
326,100,"A.G., M.D.",,,POINT (-107.71998573914178 37.901548239060226),CO,2021-01-27,Senator Beck,
327,87,"A.G., M.D.",,,POINT (-107.71997673913357 37.90156323897912),CO,2021-01-27,Senator Beck,
328,72,"A.G., M.D.",,,POINT (-107.71995673911468 37.90158123879715),CO,2021-01-27,Senator Beck,
329,55,"A.G., M.D.",,,POINT (-107.71996373912268 37.9016082388647),CO,2021-01-27,Senator Beck,
330,114,"A.G., M.D.",,,POINT (-107.71994473910482 37.90162723869208),CO,2021-01-27,Senator Beck,
331,106,"A.G., M.D.",,,POINT (-107.71994173910299 37.90165423866757),CO,2021-01-27,Senator Beck,
332,63,"A.G., M.D.",,,POINT (-107.7199237390864 37.90168023850495),CO,2021-01-27,Senator Beck,
333,29,"A.G., M.D.",,,POINT (-107.71992573908982 37.90171523852741),CO,2021-01-27,Senator Beck,
334,69,"A.G., M.D.",,,POINT (-107.71991373907866 37.90173023841871),CO,2021-01-27,Senator Beck,
335,82,"A.G., M.D.",,,POINT (-107.7199107390768 37.901756238394114),CO,2021-01-27,Senator Beck,
336,117,"A.G., M.D.",,,POINT (-107.71988773905544 37.90178523818581),CO,2021-01-27,Senator Beck,
337,122,"A.G., M.D.",,,POINT (-107.71986673903577 37.90180823799522),CO,2021-01-27,Senator Beck,
338,120,"A.G., M.D.",,NP,POINT (-107.71986073903122 37.901840237943716),CO,2021-01-27,Senator Beck,
339,136,"A.G., M.D.",,SP,POINT (-107.71119673078913 37.90715415895264),CO,2021-01-27,Senator Beck,
340,125,"A.G., M.D.",,,POINT (-107.71115873075235 37.90715815860453),CO,2021-01-27,Senator Beck,
341,127,"A.G., M.D.",,,POINT (-107.71111873071335 37.90715515823723),CO,2021-01-27,Senator Beck,
342,133,"A.G., M.D.",,,POINT (-107.71108373067949 37.907159157916595),CO,2021-01-27,Senator Beck,
343,145,"A.G., M.D.",,,POINT (-107.71104173063834 37.90715115753042),CO,2021-01-27,Senator Beck,
344,141,"A.G., M.D.",,,POINT (-107.71100973060722 37.907150157236764),CO,2021-01-27,Senator Beck,
345,131,"A.G., M.D.",,,POINT (-107.71098173057996 37.907149156979806),CO,2021-01-27,Senator Beck,
346,129,"A.G., M.D.",,,POINT (-107.71095073054978 37.90714815669532),CO,2021-01-27,Senator Beck,
347,138,"A.G., M.D.",,,POINT (-107.71091373051395 37.90715115635627),CO,2021-01-27,Senator Beck,
348,141,"A.G., M.D.",,,POINT (-107.710870730472 37.90714715596139),CO,2021-01-27,Senator Beck,
349,144,"A.G., M.D.",,,POINT (-107.71083973044163 37.907141155676335),CO,2021-01-27,Senator Beck,
350,136,"A.G., M.D.",,,POINT (-107.71081173041468 37.907147155420205),CO,2021-01-27,Senator Beck,
351,137,"A.G., M.D.",,,POINT (-107.71077973038358 37.9071471551267),CO,2021-01-27,Senator Beck,
352,135,"A.G., M.D.",,,POINT (-107.71073773034276 37.90714715474146),CO,2021-01-27,Senator Beck,
353,145,"A.G., M.D.",,,POINT (-107.7107017303077 37.907145154411026),CO,2021-01-27,Senator Beck,
354,135,"A.G., M.D.",,,POINT (-107.71066573027274 37.90714515408083),CO,2021-01-27,Senator Beck,
355,129,"A.G., M.D.",,,POINT (-107.7106217302301 37.907148153677625),CO,2021-01-27,Senator Beck,
356,139,"A.G., M.D.",,,POINT (-107.71059073019994 37.90714715339318),CO,2021-01-27,Senator Beck,
357,138,"A.G., M.D.",,,POINT (-107.71056573017555 37.90714415316356),CO,2021-01-27,Senator Beck,
358,138,"A.G., M.D.",,,POINT (-107.71053873014932 37.90714415291592),CO,2021-01-27,Senator Beck,
359,138,"A.G., M.D.",,,POINT (-107.71049473010632 37.907138152511685),CO,2021-01-27,Senator Beck,
360,137,"A.G., M.D.",,,POINT (-107.71046473007723 37.90713915223666),CO,2021-01-27,Senator Beck,
361,144,"A.G., M.D.",,,POINT (-107.71042173003546 37.907139151842294),CO,2021-01-27,Senator Beck,
362,138,"A.G., M.D.",,,POINT (-107.71038973000444 37.907140151548944),CO,2021-01-27,Senator Beck,
363,133,"A.G., M.D.",,,POINT (-107.7103587299744 37.90714215126487),CO,2021-01-27,Senator Beck,
364,142,"A.G., M.D.",,NP,POINT (-107.71032172993858 37.907145150925885),CO,2021-01-27,Senator Beck,
365,80,"A.G., M.D.",,SP,POINT (-107.72502574225103 37.85713428030555),CO,2021-01-27,Senator Beck,
366,85,"A.G., M.D.",,,POINT (-107.72502174224806 37.85715728027139),CO,2021-01-27,Senator Beck,
367,87,"A.G., M.D.",,,POINT (-107.72502974225705 37.857184280348264),CO,2021-01-27,Senator Beck,
368,98,"A.G., M.D.",,,POINT (-107.72502774225653 37.85721928033392),CO,2021-01-27,Senator Beck,
369,98,"A.G., M.D.",,,POINT (-107.72503374226326 37.85723928039156),CO,2021-01-27,Senator Beck,
370,100,"A.G., M.D.",,BRIB,POINT (-107.72503574226633 37.85726528041304),CO,2021-01-27,Senator Beck,
371,105,"A.G., M.D.",,,POINT (-107.72504974228175 37.85730528054673),CO,2021-01-27,Senator Beck,
372,107,"A.G., M.D.",,,POINT (-107.72504674227993 37.857332280522236),CO,2021-01-27,Senator Beck,
373,103,"A.G., M.D.",,,POINT (-107.7250397422742 37.857360280460995),CO,2021-01-27,Senator Beck,
374,96,"A.G., M.D.",,,POINT (-107.7250457422809 37.8573792805185),CO,2021-01-27,Senator Beck,
375,99,"A.G., M.D.",,,POINT (-107.7250437422799 37.85740228050278),CO,2021-01-27,Senator Beck,
376,108,"A.G., M.D.",,,POINT (-107.72504474228191 37.85742728051492),CO,2021-01-27,Senator Beck,
377,105,"A.G., M.D.",,,POINT (-107.72503874227714 37.85745428046278),CO,2021-01-27,Senator Beck,
378,102,"A.G., M.D.",,,POINT (-107.72504474228421 37.85748228052135),CO,2021-01-27,Senator Beck,
379,104,"A.G., M.D.",,,POINT (-107.7250387422794 37.857508280469105),CO,2021-01-27,Senator Beck,
380,95,"A.G., M.D.",,,POINT (-107.72503874228055 37.85753628047237),CO,2021-01-27,Senator Beck,
381,96,"A.G., M.D.",,NP,POINT (-107.7250467422895 37.85756228054913),CO,2021-01-27,Senator Beck,
382,50,"A.G., M.D.",,NP,POINT (-107.66498168342395 37.81438972815794),CO,2021-01-27,Senator Beck,
383,47,"A.G., M.D.",,,POINT (-107.66499068343154 37.814371728237),CO,2021-01-27,Senator Beck,
384,42,"A.G., M.D.",,,POINT (-107.66500668344594 37.81436372838031),CO,2021-01-27,Senator Beck,
385,41,"A.G., M.D.",,,POINT (-107.6650506834843 37.81430872877064),CO,2021-01-27,Senator Beck,
386,47,"A.G., M.D.",,,POINT (-107.66505968349135 37.814276728848135),CO,2021-01-27,Senator Beck,
387,52,"A.G., M.D.",,,POINT (-107.66507568350552 37.81426272899076),CO,2021-01-27,Senator Beck,
388,48,"A.G., M.D.",,,POINT (-107.66509568352333 37.81424772916932),CO,2021-01-27,Senator Beck,
389,47,"A.G., M.D.",,,POINT (-107.66511068353637 37.81422772930225),CO,2021-01-27,Senator Beck,
390,51,"A.G., M.D.",,SP,POINT (-107.66511968354347 37.81419672937988),CO,2021-01-27,Senator Beck,
391,113,"A.G., M.D.",,SP,POINT (-107.7170057361868 37.900664211549184),CO,2021-02-03,Senator Beck,
392,124,"A.G., M.D.",,,POINT (-107.71702573620706 37.90068121173499),CO,2021-02-03,Senator Beck,
393,149,"A.G., M.D.",,,POINT (-107.71702273620478 37.900697211709264),CO,2021-02-03,Senator Beck,
394,150,"A.G., M.D.",,,POINT (-107.71704173622426 37.90071921188647),CO,2021-02-03,Senator Beck,
395,143,"A.G., M.D.",,,POINT (-107.71704673623022 37.90074521193543),CO,2021-02-03,Senator Beck,
396,143,"A.G., M.D.",,,POINT (-107.71705373623803 37.900768212002426),CO,2021-02-03,Senator Beck,
397,146,"A.G., M.D.",,,POINT (-107.71705373623925 37.900798212005895),CO,2021-02-03,Senator Beck,
398,138,"A.G., M.D.",,,POINT (-107.71704573623256 37.90082621193561),CO,2021-02-03,Senator Beck,
399,144,"A.G., M.D.",,,POINT (-107.71704073622851 37.90084621189195),CO,2021-02-03,Senator Beck,
400,143,"A.G., M.D.",,,POINT (-107.71703073622008 37.90087921180383),CO,2021-02-03,Senator Beck,
401,148,"A.G., M.D.",,,POINT (-107.71702873621932 37.9009082117888),CO,2021-02-03,Senator Beck,
402,145,"A.G., M.D.",,,POINT (-107.7170337362254 37.900937211838134),CO,2021-02-03,Senator Beck,
403,148,"A.G., M.D.",,,POINT (-107.71703573622825 37.900959211859046),CO,2021-02-03,Senator Beck,
404,140,"A.G., M.D.",,,POINT (-107.71703973623316 37.90098321189859),CO,2021-02-03,Senator Beck,
405,151,"A.G., M.D.",,,POINT (-107.71704273623779 37.9010242119309),CO,2021-02-03,Senator Beck,
406,128,"A.G., M.D.",,,POINT (-107.71704873624509 37.901059211990116),CO,2021-02-03,Senator Beck,
407,134,"A.G., M.D.",,,POINT (-107.71704673624453 37.90109321197567),CO,2021-02-03,Senator Beck,
408,135,"A.G., M.D.",,,POINT (-107.71704473624311 37.901106211958776),CO,2021-02-03,Senator Beck,
409,126,"A.G., M.D.",,,POINT (-107.71704573624496 37.90112721197038),CO,2021-02-03,Senator Beck,
410,133,"A.G., M.D.",,,POINT (-107.71705673625723 37.90116421207579),CO,2021-02-03,Senator Beck,
411,124,"A.G., M.D.",,,POINT (-107.71705573625752 37.90119521207019),CO,2021-02-03,Senator Beck,
412,164,"A.G., M.D.",,,POINT (-107.71706173626413 37.90121321212743),CO,2021-02-03,Senator Beck,
413,160,"A.G., M.D.",,,POINT (-107.7170617362657 37.90125121213181),CO,2021-02-03,Senator Beck,
414,134,"A.G., M.D.",,,POINT (-107.71705673626184 37.90127621208876),CO,2021-02-03,Senator Beck,
415,138,"A.G., M.D.",,,POINT (-107.71704673625332 37.90130721200039),CO,2021-02-03,Senator Beck,
416,139,"A.G., M.D.",,NP,POINT (-107.71704673625436 37.9013322120033),CO,2021-02-03,Senator Beck,
417,122,"A.G., M.D.",,EP,POINT (-107.71662173582263 37.90093720805103),CO,2021-02-03,Senator Beck,
418,143,"A.G., M.D.",,,POINT (-107.71664973585048 37.90094920830977),CO,2021-02-03,Senator Beck,
419,145,"A.G., M.D.",,,POINT (-107.71667673587743 37.90096220855943),CO,2021-02-03,Senator Beck,
420,146,"A.G., M.D.",,,POINT (-107.7167217359212 37.900957208972486),CO,2021-02-03,Senator Beck,
421,155,"A.G., M.D.",,,POINT (-107.71675473595353 37.90095920927604),CO,2021-02-03,Senator Beck,
422,148,"A.G., M.D.",,,POINT (-107.7167967359947 37.90096220966243),CO,2021-02-03,Senator Beck,
423,146,"A.G., M.D.",,,POINT (-107.71682473602192 37.90095820991935),CO,2021-02-03,Senator Beck,
424,138,"A.G., M.D.",,,POINT (-107.71685173604833 37.90095821016754),CO,2021-02-03,Senator Beck,
425,138,"A.G., M.D.",,,POINT (-107.7168877360838 37.90096521049926),CO,2021-02-03,Senator Beck,
426,145,"A.G., M.D.",,,POINT (-107.71692273611805 37.9009662108211),CO,2021-02-03,Senator Beck,
427,145,"A.G., M.D.",,,POINT (-107.71695273614739 37.900966211096865),CO,2021-02-03,Senator Beck,
428,144,"A.G., M.D.",,,POINT (-107.71698973618332 37.900960211436306),CO,2021-02-03,Senator Beck,
429,140,"A.G., M.D.",,,POINT (-107.71703473622736 37.900961211850095),CO,2021-02-03,Senator Beck,
430,140,"A.G., M.D.",,,POINT (-107.71706373625581 37.90096321211691),CO,2021-02-03,Senator Beck,
431,135,"A.G., M.D.",,,POINT (-107.71709673628844 37.900972212421316),CO,2021-02-03,Senator Beck,
432,135,"A.G., M.D.",,,POINT (-107.717125736317 37.900977212688474),CO,2021-02-03,Senator Beck,
433,130,"A.G., M.D.",,,POINT (-107.7171637363541 37.90097521303759),CO,2021-02-03,Senator Beck,
434,151,"A.G., M.D.",,,POINT (-107.71719173638176 37.90098221329582),CO,2021-02-03,Senator Beck,
435,140,"A.G., M.D.",,,POINT (-107.71722273641225 37.900986213581255),CO,2021-02-03,Senator Beck,
436,135,"A.G., M.D.",,,POINT (-107.71726273645154 37.90099021394945),CO,2021-02-03,Senator Beck,
437,141,"A.G., M.D.",,,POINT (-107.71730373649135 37.900983214325585),CO,2021-02-03,Senator Beck,
438,141,"A.G., M.D.",,,POINT (-107.7173397365268 37.90098921465723),CO,2021-02-03,Senator Beck,
439,126,"A.G., M.D.",,,POINT (-107.71737073655709 37.90098821494215),CO,2021-02-03,Senator Beck,
440,134,"A.G., M.D.",,,POINT (-107.71740173658779 37.90099721522819),CO,2021-02-03,Senator Beck,
441,133,"A.G., M.D.",,,POINT (-107.71743373661913 37.900998215522534),CO,2021-02-03,Senator Beck,
442,133,"A.G., M.D.",,,POINT (-107.7174687366534 37.900999215844415),CO,2021-02-03,Senator Beck,
443,134,"A.G., M.D.",,WP,POINT (-107.71751373669784 37.90100921625932),CO,2021-02-03,Senator Beck,
444,149,"A.G., M.D.",,SP,POINT (-107.72002073916319 37.90123523934604),CO,2021-02-03,Senator Beck,
445,163,"A.G., M.D.",,,POINT (-107.72002373916749 37.90126823937746),CO,2021-02-03,Senator Beck,
446,150,"A.G., M.D.",,,POINT (-107.72000273914833 37.90130323918827),CO,2021-02-03,Senator Beck,
447,128,"A.G., M.D.",,,POINT (-107.72000373915056 37.90133323920096),CO,2021-02-03,Senator Beck,
448,136,"A.G., M.D.",,,POINT (-107.7200167391643 37.90135723932337),CO,2021-02-03,Senator Beck,
449,158,"A.G., M.D.",,,POINT (-107.72000373915213 37.90137123920535),CO,2021-02-03,Senator Beck,
450,114,"A.G., M.D.",,,POINT (-107.71998973913955 37.901399239079765),CO,2021-02-03,Senator Beck,
451,95,"A.G., M.D.",,,POINT (-107.71998373913456 37.90142123902708),CO,2021-02-03,Senator Beck,
452,109,"A.G., M.D.",,,POINT (-107.71998173913373 37.9014482390118),CO,2021-02-03,Senator Beck,
453,126,"A.G., M.D.",,,POINT (-107.71997773913091 37.90147523897814),CO,2021-02-03,Senator Beck,
454,134,"A.G., M.D.",,,POINT (-107.71996573911993 37.901494238869894),CO,2021-02-03,Senator Beck,
455,124,"A.G., M.D.",,,POINT (-107.71995673911225 37.90152223879031),CO,2021-02-03,Senator Beck,
456,102,"A.G., M.D.",,,POINT (-107.71995173910832 37.9015462387471),CO,2021-02-03,Senator Beck,
457,84,"A.G., M.D.",,,POINT (-107.71993473909248 37.901566238592956),CO,2021-02-03,Senator Beck,
458,69,"A.G., M.D.",,,POINT (-107.71992573908474 37.90159223851317),CO,2021-02-03,Senator Beck,
459,84,"A.G., M.D.",,,POINT (-107.71990973907027 37.90162223836939),CO,2021-02-03,Senator Beck,
460,115,"A.G., M.D.",,,POINT (-107.71991073907233 37.90164823838158),CO,2021-02-03,Senator Beck,
461,104,"A.G., M.D.",,,POINT (-107.71990973907226 37.901670238374955),CO,2021-02-03,Senator Beck,
462,60,"A.G., M.D.",,,POINT (-107.71990473906826 37.901692238331485),CO,2021-02-03,Senator Beck,
463,40,"A.G., M.D.",,,POINT (-107.71989473905977 37.90172423824316),CO,2021-02-03,Senator Beck,
464,67,"A.G., M.D.",,,POINT (-107.71988973905603 37.901752238200395),CO,2021-02-03,Senator Beck,
